Latitude,Longitude,Season,sst
-32.0,156.0,Summer,24.40294360923077
-32.0,156.0,Winter,20.206647384615387
-32.0,158.0,Autumn,23.27334043589744
-32.0,158.0,Spring,20.29706257692308
-32.0,158.0,Summer,23.895100818974356
-32.0,158.0,Winter,19.872523064102563
-32.0,160.0,Autumn,22.90126567948718
-32.0,160.0,Spring,19.874695775897436
-32.0,160.0,Summer,23.458688884615384
-32.0,160.0,Winter,19.589964423076925
-30.0,110.0,Autumn,21.941679500000003
-30.0,110.0,Spring,19.264300554871795
-30.0,110.0,Summer,21.516537285641025
-30.0,110.0,Winter,19.70385003846154
-30.0,112.0,Autumn,22.60438253846154
-30.0,112.0,Spring,19.654138198974362
-30.0,112.0,Summer,21.923641213846153
-30.0,112.0,Winter,20.35197946153846
-30.0,114.0,Autumn,23.054988589743587
-30.0,114.0,Spring,19.87503750205128
-30.0,114.0,Summer,22.191071192820516
-30.0,114.0,Winter,20.735400307692306
-30.0,154.0,Autumn,24.597294807692307
-30.0,154.0,Spring,21.962268141538463
-30.0,154.0,Summer,25.38063593794872
-30.0,154.0,Winter,21.225790192307695
-30.0,156.0,Autumn,24.22985644871795
-30.0,156.0,Spring,21.536143704615387
-30.0,156.0,Summer,24.94543120974359
-30.0,156.0,Winter,20.944563717948718
-30.0,158.0,Autumn,23.802654602564104
-30.0,158.0,Spring,21.003336136923078
-30.0,158.0,Summer,24.425231276410255
-30.0,158.0,Winter,20.5978125
-30.0,160.0,Autumn,23.493623333333332
-30.0,160.0,Spring,20.609822367179486
-30.0,160.0,Summer,24.038713110769233
-30.0,160.0,Winter,20.330063525641027
-28.0,110.0,Autumn,23.1950848974359
-28.0,110.0,Spring,20.321434517948717
-28.0,110.0,Summer,22.547222981538464
-28.0,110.0,Winter,20.921510205128204
-28.0,112.0,Autumn,23.86122108974359
-28.0,112.0,Spring,20.593581987179487
-28.0,112.0,Summer,22.929222398461537
-28.0,112.0,Winter,21.475612615384616
-28.0,114.0,Autumn,24.25250026923077
-28.0,114.0,Spring,20.74018585692308
-28.0,114.0,Summer,23.13681267076923
-28.0,114.0,Winter,21.788241717948722
-28.0,154.0,Autumn,25.019586076923076
-28.0,154.0,Spring,22.62247761333333
-28.0,154.0,Summer,25.853365510769226
-28.0,154.0,Winter,21.803933192307692
-28.0,156.0,Autumn,24.696315384615385
-28.0,156.0,Spring,22.198255088717946
-28.0,156.0,Summer,25.42751122923077
-28.0,156.0,Winter,21.551326743589744
-28.0,158.0,Autumn,24.329116064102564
-28.0,158.0,Spring,21.675247016923077
-28.0,158.0,Summer,24.932001773846153
-28.0,158.0,Winter,21.24076762820513
-28.0,160.0,Autumn,24.0827336025641
-28.0,160.0,Spring,21.318319523589743
-28.0,160.0,Summer,24.600076775897435
-28.0,160.0,Winter,21.015412974358977
-26.0,110.0,Autumn,24.362558948717947
-26.0,110.0,Spring,21.23034253897436
-26.0,110.0,Summer,23.52311537179487
-26.0,110.0,Winter,21.886512615384618
-26.0,112.0,Autumn,25.053395820512822
-26.0,112.0,Spring,21.48962866358974
-26.0,112.0,Summer,23.954310412820508
-26.0,112.0,Winter,22.351802551282052
-26.0,114.0,Autumn,25.435178153846152
-26.0,114.0,Spring,21.638135378974358
-26.0,114.0,Summer,24.179880985641024
-26.0,114.0,Winter,22.621086256410255
-26.0,154.0,Autumn,25.421112884615383
-26.0,154.0,Spring,23.251921121538462
-26.0,154.0,Summer,26.318802134358975
-26.0,154.0,Winter,22.30196288461538
-26.0,156.0,Autumn,25.18199816666667
-26.0,156.0,Spring,22.89646164102564
-26.0,156.0,Summer,25.96199871846154
-26.0,156.0,Winter,22.122131192307695
-26.0,158.0,Autumn,24.892649987179485
-26.0,158.0,Spring,22.423838472307693
-26.0,158.0,Summer,25.53221473794872
-26.0,158.0,Winter,21.86527669230769
-26.0,160.0,Autumn,24.703258769230768
-26.0,160.0,Spring,22.101500484102562
-26.0,160.0,Summer,25.253058474871793
-26.0,160.0,Winter,21.68732134615384
-24.0,110.0,Autumn,25.428469679487183
-24.0,110.0,Spring,22.13929129025641
-24.0,110.0,Summer,24.470673654871792
-24.0,110.0,Winter,22.77359008974359
-24.0,112.0,Autumn,26.128529576923075
-24.0,112.0,Spring,22.429664599487182
-24.0,112.0,Summer,25.007940935384614
-24.0,112.0,Winter,23.12633633333333
-24.0,114.0,Autumn,26.560098
-24.0,114.0,Spring,22.63820203897436
-24.0,114.0,Summer,25.35386653692308
-24.0,114.0,Winter,23.355172384615383
-24.0,154.0,Autumn,25.88777382051282
-24.0,154.0,Spring,23.912752800512823
-24.0,154.0,Summer,26.846875235384616
-24.0,154.0,Winter,22.841301474358975
-24.0,156.0,Autumn,25.702203653846155
-24.0,156.0,Spring,23.633156955897437
-24.0,156.0,Summer,26.541898697435897
-24.0,156.0,Winter,22.74865141025641
-24.0,158.0,Autumn,25.484869487179484
-24.0,158.0,Spring,23.235647307692307
-24.0,158.0,Summer,26.20042310102564
-24.0,158.0,Winter,22.538251435897436
-24.0,160.0,Autumn,25.35571732051282
-24.0,160.0,Spring,22.953283648717946
-24.0,160.0,Summer,25.976778111282048
-24.0,160.0,Winter,22.393821820512823
-22.0,110.0,Autumn,26.4355035
-22.0,110.0,Spring,23.10958228410256
-22.0,110.0,Summer,25.429983358461538
-22.0,110.0,Winter,23.73833973076923
-22.0,112.0,Autumn,27.10889635897436
-22.0,112.0,Spring,23.437967326666666
-22.0,112.0,Summer,26.08065283794872
-22.0,112.0,Winter,23.97428852564103
-22.0,114.0,Autumn,27.63616844871795
-22.0,114.0,Spring,23.821391336410258
-22.0,114.0,Summer,26.683403209743588
-22.0,114.0,Winter,24.156566910256412
-22.0,150.0,Autumn,26.420751653846157
-22.0,150.0,Spring,24.45547719076923
-22.0,150.0,Summer,27.713622805128207
-22.0,150.0,Winter,22.714719243589744
-22.0,152.0,Autumn,26.424007320512825
-22.0,152.0,Spring,24.52649007538462
-22.0,152.0,Summer,27.559754337948718
-22.0,152.0,Winter,23.08802380769231
-22.0,154.0,Autumn,26.40580094871795
-22.0,154.0,Spring,24.579656464102566
-22.0,154.0,Summer,27.342334033846157
-22.0,154.0,Winter,23.501679371794875
-22.0,156.0,Autumn,26.298693576923075
-22.0,156.0,Spring,24.379480256410258
-22.0,156.0,Summer,27.104095704102566
-22.0,156.0,Winter,23.50483998717949
-22.0,158.0,Autumn,26.175790333333335
-22.0,158.0,Spring,24.074357826666667
-22.0,158.0,Summer,26.871711065128206
-22.0,158.0,Winter,23.34873701282051
-22.0,160.0,Autumn,26.132129333333335
-22.0,160.0,Spring,23.863031049743594
-22.0,160.0,Summer,26.729320942051285
-22.0,160.0,Winter,23.251481282051277
-20.0,110.0,Autumn,27.308129551282054
-20.0,110.0,Spring,24.091445505128206
-20.0,110.0,Summer,26.343533816410257
-20.0,110.0,Winter,24.688984333333334
-20.0,112.0,Autumn,27.88280912820513
-20.0,112.0,Spring,24.44260208205128
-20.0,112.0,Summer,27.00431595897436
-20.0,112.0,Winter,24.82801705128205
-20.0,114.0,Autumn,28.396215307692305
-20.0,114.0,Spring,24.94460994153846
-20.0,114.0,Summer,27.730777825641027
-20.0,114.0,Winter,24.92170892307692
-20.0,116.0,Autumn,28.7800471025641
-20.0,116.0,Spring,25.54521891641026
-20.0,116.0,Summer,28.491852247179484
-20.0,116.0,Winter,24.940868564102562
-20.0,118.0,Autumn,29.019250910256414
-20.0,118.0,Spring,26.08951995897436
-20.0,118.0,Summer,29.04684305179487
-20.0,118.0,Winter,25.026134846153848
-20.0,150.0,Autumn,26.818088538461538
-20.0,150.0,Spring,25.10500121641026
-20.0,150.0,Summer,27.994633165128207
-20.0,150.0,Winter,23.562431371794872
-20.0,152.0,Autumn,26.89077141025641
-20.0,152.0,Spring,25.1895102574359
-20.0,152.0,Summer,27.885976945128203
-20.0,152.0,Winter,23.95108135897436
-20.0,154.0,Autumn,26.968462756410258
-20.0,154.0,Spring,25.241381997948718
-20.0,154.0,Summer,27.773080494871795
-20.0,154.0,Winter,24.295500166666667
-20.0,156.0,Autumn,26.983461807692304
-20.0,156.0,Spring,25.129262211282054
-20.0,156.0,Summer,27.655128217948718
-20.0,156.0,Winter,24.354717487179485
-20.0,158.0,Autumn,26.98428746153846
-20.0,158.0,Spring,24.961107522051282
-20.0,158.0,Summer,27.554421298461538
-20.0,158.0,Winter,24.29899508974359
-20.0,160.0,Autumn,27.02089226923077
-20.0,160.0,Spring,24.847850088717948
-20.0,160.0,Summer,27.503337819487182
-20.0,160.0,Winter,24.26984294871795
-18.0,110.0,Autumn,27.9972293974359
-18.0,110.0,Spring,25.075053881538462
-18.0,110.0,Summer,27.187881041025644
-18.0,110.0,Winter,25.559070269230773
-18.0,112.0,Autumn,28.422287564102565
-18.0,112.0,Spring,25.422418228205128
-18.0,112.0,Summer,27.73044406923077
-18.0,112.0,Winter,25.627306102564102
-18.0,114.0,Autumn,28.80009471794872
-18.0,114.0,Spring,25.893902247179486
-18.0,114.0,Summer,28.31700523897436
-18.0,114.0,Winter,25.644115538461538
-18.0,116.0,Autumn,29.071560884615383
-18.0,116.0,Spring,26.37645052871795
-18.0,116.0,Summer,28.86260070769231
-18.0,116.0,Winter,25.633471576923075
-18.0,118.0,Autumn,29.239696807692308
-18.0,118.0,Spring,26.77172470051282
-18.0,118.0,Summer,29.28998418
-18.0,118.0,Winter,25.63697055128205
-18.0,120.0,Autumn,29.36283270512821
-18.0,120.0,Spring,27.054151414358973
-18.0,120.0,Summer,29.602163613846155
-18.0,120.0,Winter,25.65561587179487
-18.0,122.0,Autumn,29.457434051282053
-18.0,122.0,Spring,27.294385906666665
-18.0,122.0,Summer,29.755312847692306
-18.0,122.0,Winter,25.796689474358974
-18.0,148.0,Autumn,27.423637666666664
-18.0,148.0,Spring,26.038183575897435
-18.0,148.0,Summer,28.498460315384616
-18.0,148.0,Winter,24.689619397435894
-18.0,150.0,Autumn,27.369316820512818
-18.0,150.0,Spring,25.9105734
-18.0,150.0,Summer,28.35297819076923
-18.0,150.0,Winter,24.690946679487183
-18.0,152.0,Autumn,27.458037948717948
-18.0,152.0,Spring,25.930061209743588
-18.0,152.0,Summer,28.277214518461538
-18.0,152.0,Winter,24.935030423076928
-18.0,154.0,Autumn,27.586792756410258
-18.0,154.0,Spring,25.96565096666667
-18.0,154.0,Summer,28.253529285128206
-18.0,154.0,Winter,25.155010615384615
-18.0,156.0,Autumn,27.700004000000003
-18.0,156.0,Spring,25.95262099846154
-18.0,156.0,Summer,28.25117966820513
-18.0,156.0,Winter,25.265281820512822
-18.0,158.0,Autumn,27.795356935897434
-18.0,158.0,Spring,25.924539642051283
-18.0,158.0,Summer,28.25796996717949
-18.0,158.0,Winter,25.325366141025643
-18.0,160.0,Autumn,27.86986369230769
-18.0,160.0,Spring,25.89068131128205
-18.0,160.0,Summer,28.2620239974359
-18.0,160.0,Winter,25.35596703846154
-16.0,110.0,Autumn,28.576256564102565
-16.0,110.0,Spring,26.052014600000003
-16.0,110.0,Summer,27.979729773846156
-16.0,110.0,Winter,26.365814435897434
-16.0,112.0,Autumn,28.831999423076923
-16.0,112.0,Spring,26.361615763076923
-16.0,112.0,Summer,28.344018482564106
-16.0,112.0,Winter,26.371482628205126
-16.0,114.0,Autumn,29.081693064102566
-16.0,114.0,Spring,26.77683667692308
-16.0,114.0,Summer,28.74427561897436
-16.0,114.0,Winter,26.372030012820513
-16.0,116.0,Autumn,29.29642803846154
-16.0,116.0,Spring,27.21472515794872
-16.0,116.0,Summer,29.14081671076923
-16.0,116.0,Winter,26.393906961538466
-16.0,118.0,Autumn,29.446445999999998
-16.0,118.0,Spring,27.57497465128205
-16.0,118.0,Summer,29.482079968717944
-16.0,118.0,Winter,26.412226512820514
-16.0,120.0,Autumn,29.51608884615385
-16.0,120.0,Spring,27.77105255179487
-16.0,120.0,Summer,29.710758927179487
-16.0,120.0,Winter,26.37318970512821
-16.0,122.0,Autumn,29.55527092307692
-16.0,122.0,Spring,27.871728775384614
-16.0,122.0,Summer,29.815025679487178
-16.0,122.0,Winter,26.377290576923077
-16.0,124.0,Autumn,29.58400761538461
-16.0,124.0,Spring,28.082223097948717
-16.0,124.0,Summer,29.878137524102566
-16.0,124.0,Winter,26.51454766666667
-16.0,140.0,Autumn,28.75613583333333
-16.0,140.0,Spring,27.48391987897436
-16.0,140.0,Summer,30.193306855384616
-16.0,140.0,Winter,24.7199325
-16.0,142.0,Autumn,28.750218564102564
-16.0,142.0,Spring,27.45850571794872
-16.0,142.0,Summer,30.20549895076923
-16.0,142.0,Winter,24.732041269230773
-16.0,146.0,Autumn,27.79003451282051
-16.0,146.0,Spring,26.449634475384613
-16.0,146.0,Summer,28.83421466102564
-16.0,146.0,Winter,25.157620038461534
-16.0,148.0,Autumn,27.796088012820515
-16.0,148.0,Spring,26.432728167179487
-16.0,148.0,Summer,28.75733257230769
-16.0,148.0,Winter,25.25027303846154
-16.0,150.0,Autumn,27.893063641025645
-16.0,150.0,Spring,26.493781118974358
-16.0,150.0,Summer,28.70864516051282
-16.0,150.0,Winter,25.48514419230769
-16.0,152.0,Autumn,28.042519025641024
-16.0,152.0,Spring,26.618064148205132
-16.0,152.0,Summer,28.726344493333333
-16.0,152.0,Winter,25.745324974358976
-16.0,154.0,Autumn,28.21574841025641
-16.0,154.0,Spring,26.75186156923077
-16.0,154.0,Summer,28.787062763589745
-16.0,154.0,Winter,25.99929514102564
-16.0,156.0,Autumn,28.375634769230768
-16.0,156.0,Spring,26.85036047948718
-16.0,156.0,Summer,28.851134536410257
-16.0,156.0,Winter,26.213403512820516
-16.0,158.0,Autumn,28.50136284615385
-16.0,158.0,Spring,26.904400158461538
-16.0,158.0,Summer,28.89987458
-16.0,158.0,Winter,26.36330969230769
-16.0,160.0,Autumn,28.59103923076923
-16.0,160.0,Spring,26.91787287282051
-16.0,160.0,Summer,28.922479904102563
-16.0,160.0,Winter,26.449621743589745
-14.0,110.0,Autumn,29.005104846153845
-14.0,110.0,Spring,26.838002664615384
-14.0,110.0,Summer,28.5744526
-14.0,110.0,Winter,26.944303346153845
-14.0,112.0,Autumn,29.114406948717953
-14.0,112.0,Spring,27.112007265641026
-14.0,112.0,Summer,28.808734550256407
-14.0,112.0,Winter,26.898153923076922
-14.0,114.0,Autumn,29.235015564102564
-14.0,114.0,Spring,27.45126643128205
-14.0,114.0,Summer,29.061554515897438
-14.0,114.0,Winter,26.86679584615385
-14.0,116.0,Autumn,29.371282833333336
-14.0,116.0,Spring,27.811300600512823
-14.0,116.0,Summer,29.33531853948718
-14.0,116.0,Winter,26.86730366666667
-14.0,118.0,Autumn,29.474252756410255
-14.0,118.0,Spring,28.127974835897437
-14.0,118.0,Summer,29.587613664615386
-14.0,118.0,Winter,26.88092244871795
-14.0,120.0,Autumn,29.52300587179487
-14.0,120.0,Spring,28.355204815897437
-14.0,120.0,Summer,29.774277492307693
-14.0,120.0,Winter,26.89006625641026
-14.0,122.0,Autumn,29.54135296153846
-14.0,122.0,Spring,28.476872553846153
-14.0,122.0,Summer,29.875358002564102
-14.0,122.0,Winter,26.88739396153846
-14.0,124.0,Autumn,29.55478846153846
-14.0,124.0,Spring,28.583099096923075
-14.0,124.0,Summer,29.950562675897434
-14.0,124.0,Winter,26.895126794871796
-14.0,126.0,Autumn,29.55137142307692
-14.0,126.0,Spring,28.78240586410256
-14.0,126.0,Summer,30.04734054974359
-14.0,126.0,Winter,26.97385205128205
-14.0,130.0,Autumn,29.524055012820515
-14.0,130.0,Spring,28.944655944615388
-14.0,130.0,Summer,30.307984797435896
-14.0,130.0,Winter,26.700073948717947
-14.0,138.0,Autumn,28.864004653846152
-14.0,138.0,Spring,27.785804263589743
-14.0,138.0,Summer,30.013945936410256
-14.0,138.0,Winter,25.561357153846156
-14.0,140.0,Autumn,28.84929803846154
-14.0,140.0,Spring,27.720769105641025
-14.0,140.0,Summer,30.040128824102567
-14.0,140.0,Winter,25.5186643974359
-14.0,142.0,Autumn,28.778386333333334
-14.0,142.0,Spring,27.58772655076923
-14.0,142.0,Summer,29.97519688974359
-14.0,142.0,Winter,25.520240230769232
-14.0,146.0,Autumn,28.07376396153846
-14.0,146.0,Spring,26.629183333846154
-14.0,146.0,Summer,29.01071904974359
-14.0,146.0,Winter,25.489893192307694
-14.0,148.0,Autumn,28.218083884615385
-14.0,148.0,Spring,26.732888422051285
-14.0,148.0,Summer,29.01929198974359
-14.0,148.0,Winter,25.745923756410253
-14.0,150.0,Autumn,28.388147974358972
-14.0,150.0,Spring,26.916587816410257
-14.0,150.0,Summer,29.047867946153847
-14.0,150.0,Winter,26.031401448717947
-14.0,152.0,Autumn,28.560279166666664
-14.0,152.0,Spring,27.17450330307692
-14.0,152.0,Summer,29.12670045435897
-14.0,152.0,Winter,26.347228166666667
-14.0,154.0,Autumn,28.75596812820513
-14.0,154.0,Spring,27.457742152820515
-14.0,154.0,Summer,29.23859006871795
-14.0,154.0,Winter,26.72734707692308
-14.0,156.0,Autumn,28.933010038461543
-14.0,156.0,Spring,27.669317235384614
-14.0,156.0,Summer,29.333922546153847
-14.0,156.0,Winter,27.06452747435897
-14.0,158.0,Autumn,29.064451435897436
-14.0,158.0,Spring,27.779563504615385
-14.0,158.0,Summer,29.39407230358974
-14.0,158.0,Winter,27.293169025641024
-14.0,160.0,Autumn,29.15965184615385
-14.0,160.0,Spring,27.82218642051282
-14.0,160.0,Summer,29.42190415948718
-14.0,160.0,Winter,27.43200432051282
-12.0,110.0,Autumn,29.208607320512822
-12.0,110.0,Spring,27.246906945641026
-12.0,110.0,Summer,28.86019805846154
-12.0,110.0,Winter,27.15229691025641
-12.0,112.0,Autumn,29.21970319230769
-12.0,112.0,Spring,27.4848851625641
-12.0,112.0,Summer,29.024038964102562
-12.0,112.0,Winter,27.060310166666667
-12.0,114.0,Autumn,29.239597641025643
-12.0,114.0,Spring,27.778761645641026
-12.0,114.0,Summer,29.19212928051282
-12.0,114.0,Winter,27.016422987179485
-12.0,116.0,Autumn,29.285045923076922
-12.0,116.0,Spring,28.0774047025641
-12.0,116.0,Summer,29.374720582051282
-12.0,116.0,Winter,26.998867
-12.0,118.0,Autumn,29.31951653846154
-12.0,118.0,Spring,28.32753614820513
-12.0,118.0,Summer,29.547656351282054
-12.0,118.0,Winter,26.983871782051285
-12.0,120.0,Autumn,29.348771474358973
-12.0,120.0,Spring,28.550974745128205
-12.0,120.0,Summer,29.69749122666667
-12.0,120.0,Winter,27.026316076923077
-12.0,122.0,Autumn,29.372045153846155
-12.0,122.0,Spring,28.736277847692307
-12.0,122.0,Summer,29.796144842564104
-12.0,122.0,Winter,27.110644858974357
-12.0,124.0,Autumn,29.413945794871797
-12.0,124.0,Spring,28.889791560512823
-12.0,124.0,Summer,29.898303506666668
-12.0,124.0,Winter,27.192268628205127
-12.0,126.0,Autumn,29.448640076923073
-12.0,126.0,Spring,29.001371747179487
-12.0,126.0,Summer,30.00549086820513
-12.0,126.0,Winter,27.236672551282055
-12.0,128.0,Autumn,29.471475858974358
-12.0,128.0,Spring,29.02744921179487
-12.0,128.0,Summer,30.109647368205128
-12.0,128.0,Winter,27.14788734615385
-12.0,130.0,Autumn,29.44872457692308
-12.0,130.0,Spring,28.91952175435897
-12.0,130.0,Summer,30.16880367846154
-12.0,130.0,Winter,26.896507333333332
-12.0,132.0,Autumn,29.334102166666668
-12.0,132.0,Spring,28.712021974358976
-12.0,132.0,Summer,30.082414215384613
-12.0,132.0,Winter,26.70522278205128
-12.0,138.0,Autumn,28.886549205128205
-12.0,138.0,Spring,27.842879868717947
-12.0,138.0,Summer,29.776692795897432
-12.0,138.0,Winter,26.118859320512822
-12.0,140.0,Autumn,28.86193208974359
-12.0,140.0,Spring,27.796755115384617
-12.0,140.0,Summer,29.766267996923077
-12.0,140.0,Winter,26.19654876923077
-12.0,142.0,Autumn,28.726396935897437
-12.0,142.0,Spring,27.553811578461534
-12.0,142.0,Summer,29.649149143589742
-12.0,142.0,Winter,26.087161974358978
-12.0,144.0,Autumn,28.469209217948716
-12.0,144.0,Spring,27.075365544102564
-12.0,144.0,Summer,29.35690564769231
-12.0,144.0,Winter,25.84134291025641
-12.0,146.0,Autumn,28.390992217948718
-12.0,146.0,Spring,26.804372364615386
-12.0,146.0,Summer,29.177821420000004
-12.0,146.0,Winter,25.828445217948723
-12.0,148.0,Autumn,28.585205948717945
-12.0,148.0,Spring,26.932346682564102
-12.0,148.0,Summer,29.224260271794872
-12.0,148.0,Winter,26.106455987179487
-12.0,150.0,Autumn,28.777874756410256
-12.0,150.0,Spring,27.22092274923077
-12.0,150.0,Summer,29.28934339025641
-12.0,150.0,Winter,26.45058885897436
-12.0,152.0,Autumn,28.951861538461543
-12.0,152.0,Spring,27.61758697692308
-12.0,152.0,Summer,29.39756444923077
-12.0,152.0,Winter,26.86954626923077
-12.0,154.0,Autumn,29.156495987179486
-12.0,154.0,Spring,28.025599994871797
-12.0,154.0,Summer,29.54298435641026
-12.0,154.0,Winter,27.353500384615383
-12.0,156.0,Autumn,29.35676935897436
-12.0,156.0,Spring,28.331913303589744
-12.0,156.0,Summer,29.676402643076926
-12.0,156.0,Winter,27.778028974358975
-12.0,158.0,Autumn,29.489155871794875
-12.0,158.0,Spring,28.484880455897436
-12.0,158.0,Summer,29.750704543589745
-12.0,158.0,Winter,28.050041628205125
-12.0,160.0,Autumn,29.566594064102564
-12.0,160.0,Spring,28.547506761025645
-12.0,160.0,Summer,29.779508593333333
-12.0,160.0,Winter,28.211212858974353
-10.0,110.0,Autumn,29.28136720512821
-10.0,110.0,Spring,27.41520046717949
-10.0,110.0,Summer,28.936715604102563
-10.0,110.0,Winter,27.232557166666666
-10.0,112.0,Autumn,29.22216532051282
-10.0,112.0,Spring,27.588416459487178
-10.0,112.0,Summer,29.026895436410257
-10.0,112.0,Winter,27.09985607692308
-10.0,114.0,Autumn,29.193778525641026
-10.0,114.0,Spring,27.9039709174359
-10.0,114.0,Summer,29.129586368717952
-10.0,114.0,Winter,27.12777256410256
-10.0,116.0,Autumn,29.189330974358977
-10.0,116.0,Spring,28.195833276410255
-10.0,116.0,Summer,29.241438080512822
-10.0,116.0,Winter,27.16394208974359
-10.0,118.0,Autumn,29.185133205128206
-10.0,118.0,Spring,28.381442373333332
-10.0,118.0,Summer,29.35172257076923
-10.0,118.0,Winter,27.141853205128204
-10.0,120.0,Autumn,29.189861884615382
-10.0,120.0,Spring,28.544841980512818
-10.0,120.0,Summer,29.434375606666666
-10.0,120.0,Winter,27.18627614102564
-10.0,122.0,Autumn,29.22257
-10.0,122.0,Spring,28.7401001651282
-10.0,122.0,Summer,29.502763496410257
-10.0,122.0,Winter,27.3414937948718
-10.0,124.0,Autumn,29.28287073076923
-10.0,124.0,Spring,28.906608255897435
-10.0,124.0,Summer,29.61667421025641
-10.0,124.0,Winter,27.483210910256407
-10.0,126.0,Autumn,29.321924833333338
-10.0,126.0,Spring,28.95600670974359
-10.0,126.0,Summer,29.748282606666663
-10.0,126.0,Winter,27.48668553846154
-10.0,128.0,Autumn,29.323014974358973
-10.0,128.0,Spring,28.90322104871795
-10.0,128.0,Summer,29.83553832974359
-10.0,128.0,Winter,27.358179641025643
-10.0,130.0,Autumn,29.286437423076922
-10.0,130.0,Spring,28.760704109230772
-10.0,130.0,Summer,29.8589174
-10.0,130.0,Winter,27.126736141025642
-10.0,132.0,Autumn,29.19431798717949
-10.0,132.0,Spring,28.51881261282051
-10.0,132.0,Summer,29.7942278425641
-10.0,132.0,Winter,26.853208500000004
-10.0,134.0,Autumn,29.067140128205125
-10.0,134.0,Spring,28.196189947692307
-10.0,134.0,Summer,29.651837855897437
-10.0,134.0,Winter,26.637381666666666
-10.0,136.0,Autumn,28.986552717948722
-10.0,136.0,Spring,27.921299358974363
-10.0,136.0,Summer,29.561871611282054
-10.0,136.0,Winter,26.530153076923074
-10.0,138.0,Autumn,28.941890217948714
-10.0,138.0,Spring,27.773360437948714
-10.0,138.0,Summer,29.540200457948714
-10.0,138.0,Winter,26.503373679487183
-10.0,140.0,Autumn,28.86876714102564
-10.0,140.0,Spring,27.6696402025641
-10.0,140.0,Summer,29.53021045025641
-10.0,140.0,Winter,26.43987541025641
-10.0,142.0,Autumn,28.712039333333337
-10.0,142.0,Spring,27.433124375897435
-10.0,142.0,Summer,29.45492138153846
-10.0,142.0,Winter,26.20115330769231
-10.0,144.0,Autumn,28.60271538461539
-10.0,144.0,Spring,27.15290785692308
-10.0,144.0,Summer,29.340851492820516
-10.0,144.0,Winter,26.04453767948718
-10.0,146.0,Autumn,28.64439746153846
-10.0,146.0,Spring,27.00928318
-10.0,146.0,Summer,29.29198063538462
-10.0,146.0,Winter,26.11647535897436
-10.0,148.0,Autumn,28.874705871794873
-10.0,148.0,Spring,27.21499766717949
-10.0,148.0,Summer,29.371889813846153
-10.0,148.0,Winter,26.49880612820513
-10.0,150.0,Autumn,29.15508521794872
-10.0,150.0,Spring,27.716953586666666
-10.0,150.0,Summer,29.522522481538463
-10.0,150.0,Winter,27.082031576923075
-10.0,152.0,Autumn,29.33610794871795
-10.0,152.0,Spring,28.190654564102562
-10.0,152.0,Summer,29.657191407692306
-10.0,152.0,Winter,27.580940051282052
-10.0,154.0,Autumn,29.524565884615384
-10.0,154.0,Spring,28.595953974358974
-10.0,154.0,Summer,29.8047884276923
-10.0,154.0,Winter,28.053015833333333
-10.0,156.0,Autumn,29.704103461538466
-10.0,156.0,Spring,28.88249743846154
-10.0,156.0,Summer,29.934260374358974
-10.0,156.0,Winter,28.44602846153846
-10.0,158.0,Autumn,29.807261474358977
-10.0,158.0,Spring,29.031535233333333
-10.0,158.0,Summer,30.008359354871796
-10.0,158.0,Winter,28.690936858974357
-10.0,160.0,Autumn,29.83816101282051
-10.0,160.0,Spring,29.104988881538464
-10.0,160.0,Summer,30.02838138
-10.0,160.0,Winter,28.829909423076924



